"matchedname","authority","sourceid","uri","GBIF_id"
"Silene conoidea","L.","iPlant_TNRS","http://www.tropicos.org/Name/6300449","5384852"
"Silene csereii","Baumg.","iPlant_TNRS","http://www.tropicos.org/Name/6300451","5384832"
"Silene dichotoma","Ehrh.","iPlant_TNRS","http://www.tropicos.org/Name/6300454","5384818"
"Lychnis dioica","(L.) Clairv.","iPlant_TNRS","http://www.tropicos.org/Name/6301013","5384795"
"Silene dioica","(L.) Clairv.","iPlant_TNRS","http://www.tropicos.org/Name/6301013","5384795"
"Lychnis flos-cuculi","(L.) Clairv.","iPlant_TNRS","http://www.tropicos.org/Name/6303617","5384738"
"Silene gallica","L.","iPlant_TNRS","http://www.tropicos.org/Name/6300465","5384848"
"Lychnis alba","Poir.","iPlant_TNRS","http://www.tropicos.org/Name/6303292","5384805"
"Silene latifolia","Poir.","iPlant_TNRS","http://www.tropicos.org/Name/6303292","5384805"
"Silene pratensis","Poir.","iPlant_TNRS","http://www.tropicos.org/Name/6303292","5384805"
"Silene maritima","With.","iPlant_TNRS","http://www.tropicos.org/Name/6300231","8192009"
"Silene noctiflora","L.","iPlant_TNRS","http://www.tropicos.org/Name/6300490","5384834"
"Silene nutans","L.","iPlant_TNRS","http://www.tropicos.org/Name/6300235","5384781"
"Silene pendula","L.","iPlant_TNRS","http://www.tropicos.org/Name/6300494","5384773"
"Silene pseudatocion","Desf.","iPlant_TNRS","http://www.tropicos.org/Name/50200741","5384809"
"Lychnis viscaria","(L.) Jess.","iPlant_TNRS","http://www.tropicos.org/Name/6303635","5384742"
"Silene vulgaris","(Moench) Garcke","iPlant_TNRS","http://www.tropicos.org/Name/6300259","9172281"
"Silphium perfoliatum","L.","iPlant_TNRS","http://www.tropicos.org/Name/2711055","3092576"
"Silybum marianum","(L.) Gaertn.","iPlant_TNRS","http://www.tropicos.org/Name/2711064","3145214"
"Simsia amplexicaulis","(Cav.) Pers.","iPlant_TNRS","http://www.tropicos.org/Name/2703243","5402166"
"Sinacalia tangutica","(Maxim.) B. Nord.","iPlant_TNRS","http://www.tropicos.org/Name/2735794","3115131"
"Brassica hirta","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100251","3047621"
"Sinapis alba","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100251","3047621"
"Brassica kaber","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100252","3047598"
"Sinapis arvensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100252","3047598"
"Sinapis allionii","(Jacq.) Baillarg.","iPlant_TNRS","http://www.tropicos.org/Name/100358926","3047613"
"Iris unguicularis","(Poir.) Wern. Schulze","iPlant_TNRS","http://www.tropicos.org/Name/100259376","2748193"
"Sisymbrium altissimum","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100612","3046736"
"Sisymbrium erysimoides","Desf.","iPlant_TNRS","http://www.tropicos.org/Name/4100613","3046765"
"Sisymbrium irio","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100257","3046851"
"Sisymbrium loeselii","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100258","3046875"
"Sisymbrium officinale","(L.) Scop.","iPlant_TNRS","http://www.tropicos.org/Name/4100260","3046890"
"Sisymbrium orientale","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100261","3046812"
"Sisymbrium polyceratium","L.","iPlant_TNRS","http://www.tropicos.org/Name/4100617","3046899"
"Sisymbrium runcinatum","Lag. ex DC.","iPlant_TNRS","http://www.tropicos.org/Name/4104371","3046839"
"Sisyrinchium exile","E.P. Bicknell","iPlant_TNRS","http://www.tropicos.org/Name/16602169","5296300"
"Sisyrinchium iridifolium","Cav.","iPlant_TNRS","http://www.tropicos.org/Name/16600566","5296278"
"Sisyrinchium micranthum","Cav.","iPlant_TNRS","http://www.tropicos.org/Name/16600566","5296278"
"Sium latifolium","L.","iPlant_TNRS","http://www.tropicos.org/Name/1703252","3034530"
"Sium suave","Walter","iPlant_TNRS","http://www.tropicos.org/Name/1700243","3034526"
"Smilax china","L.","iPlant_TNRS","http://www.tropicos.org/Name/18405791","5295472"
"Smilax glauca","Walter","iPlant_TNRS","http://www.tropicos.org/Name/18404198","5295374"
"Smilax laurifolia","L.","iPlant_TNRS","http://www.tropicos.org/Name/18401319","5295268"
"Smilax rotundifolia","L.","iPlant_TNRS","http://www.tropicos.org/Name/18401326","5295375"
"Smilax walteri","Pursh","iPlant_TNRS","http://www.tropicos.org/Name/18401333","5295687"
"Snowdenia polystachya","(Fresen.) Pilg.","iPlant_TNRS","http://www.tropicos.org/Name/25548541","4109303"
"Solanum","L.","iPlant_TNRS","http://www.tropicos.org/Name/40001681","2928997"
"Solanum abutiloides","(Griseb.) Bitter & Lillo","iPlant_TNRS","http://www.tropicos.org/Name/29601143","2931646"
"Solanum aculeatissimum","Jacq.","iPlant_TNRS","http://www.tropicos.org/Name/29602579","2929394"
"Solanum americanum","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/29600095","2930222"
"Solanum photeinocarpum","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/29600095","2930222"
"Solanum hispidum","Ruiz & Pav.","iPlant_TNRS","http://www.tropicos.org/Name/29603560","2931631"
"Solanum aviculare","G. Forst.","iPlant_TNRS","http://www.tropicos.org/Name/29600097","2930210"
"Solanum betaceum","Cav.","iPlant_TNRS","http://www.tropicos.org/Name/29608823","2930216"
"Solanum capsicoides","All.","iPlant_TNRS","http://www.tropicos.org/Name/29604809","2929362"
"Solanum cardiophyllum","Lindl.","iPlant_TNRS","http://www.tropicos.org/Name/29606325","2929226"
"Solanum carolinense","L.","iPlant_TNRS","http://www.tropicos.org/Name/29602586","2932011"
"Solanum chenopodioides","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/29603454","2929710"
"Solanum gracile","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/29603454","2929710"
"Solanum cinereum","R. Br.","iPlant_TNRS","http://www.tropicos.org/Name/29605668","2929508"
"Solanum cyananthum","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/29601347","2932686"
"Solanum dimidiatum","Raf.","iPlant_TNRS","http://www.tropicos.org/Name/29600242","2930323"
"Solanum diphyllum","L.","iPlant_TNRS","http://www.tropicos.org/Name/29602590","2931088"
"Solanum douglasii","Dunal","iPlant_TNRS","http://www.tropicos.org/Name/29600106","2930031"
"Solanum dulcamara","L.","iPlant_TNRS","http://www.tropicos.org/Name/29600249","2932737"
"Solanum elaeagnifolium","Cav.","iPlant_TNRS","http://www.tropicos.org/Name/29602593","2929892"
"Solanum erianthum","D. Don","iPlant_TNRS","http://www.tropicos.org/Name/29600107","2931461"
"Solanum furcatum","Dunal","iPlant_TNRS","http://www.tropicos.org/Name/29600255","2931279"
"Solanum glaucum","Desf.","iPlant_TNRS","http://www.tropicos.org/Name/29604436","2929370"
"Solanum hermannii","Dunal","iPlant_TNRS","http://www.tropicos.org/Name/29603851","2929067"
"Solanum alatum","C.V. Morton","iPlant_TNRS","http://www.tropicos.org/Name/29607614","2929111"
"Solanum jamaicense","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/29602601","2931492"
"Solanum laciniatum","Aiton","iPlant_TNRS","http://www.tropicos.org/Name/29600115","2930439"
"Solanum lanceolatum","Cav.","iPlant_TNRS","http://www.tropicos.org/Name/29604233","2929230"
"Solanum jasminoides","Spreng.","iPlant_TNRS","http://www.tropicos.org/Name/29604929","2931714"
"Solanum linnaeanum","Hepper & P.-M.L.Jaeger","iPlant_TNRS","http://www.tropicos.org/Name/29607262","2929062"
"Solanum luteum","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/29602606","2930948"
"Solanum marginatum","L. f.","iPlant_TNRS","http://www.tropicos.org/Name/29602608","7538163"
"Solanum mauritianum","Scop.","iPlant_TNRS","http://www.tropicos.org/Name/29600120","2931469"
"Solanum nigrum","L.","iPlant_TNRS","http://www.tropicos.org/Name/29600125","9150405"
"Solanum grossedentatum","(A. Rich.) De Wild.","iPlant_TNRS","http://www.tropicos.org/Name/50140389","7464863"
"Solanum palitans","C.V. Morton","iPlant_TNRS","http://www.tropicos.org/Name/29604341","2929494"
"Solanum physalifolium","Rusby","iPlant_TNRS","http://www.tropicos.org/Name/29603057","2932144"
"Solanum pseudocapsicum","L.","iPlant_TNRS","http://www.tropicos.org/Name/29600302","2931104"
"Solanum radicans","L. f.","iPlant_TNRS","http://www.tropicos.org/Name/29600137","4937445"
"Solanum retroflexum","Dunal","iPlant_TNRS","http://www.tropicos.org/Name/29600139","2929146"
"Solanum rostratum","Dunal","iPlant_TNRS","http://www.tropicos.org/Name/29600309","2930922"
"Solanum sarrachoides","Sendtn.","iPlant_TNRS","http://www.tropicos.org/Name/29600310","2930805"
"Solanum seaforthianum","Andrews","iPlant_TNRS","http://www.tropicos.org/Name/29600311","2932040"
"Solanum sisymbriifolium","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/29600144","2932184"
"Solanum superficiens","Roxb.","iPlant_TNRS","http://www.tropicos.org/Name/29604542","2930705"
"Solanum tampicense","Dunal","iPlant_TNRS","http://www.tropicos.org/Name/29601937","2929938"
"Solanum torvum","Sw.","iPlant_TNRS","http://www.tropicos.org/Name/29600147","2932389"
"Solanum triflorum","Nutt.","iPlant_TNRS","http://www.tropicos.org/Name/29600148","2931237"
"Solanum tuberosum","L.","iPlant_TNRS","http://www.tropicos.org/Name/29600334","2930262"
"Solanum viarum","Dunal","iPlant_TNRS","http://www.tropicos.org/Name/29600152","2931914"
"Solanum villosum","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/29603884","2929505"
"Solanum xanthocarpum","L.","iPlant_TNRS","http://www.tropicos.org/Name/29604818","2929920"
"Soleirolia soleirolii","(Req.) Dandy","iPlant_TNRS","http://www.tropicos.org/Name/33400367","2984366"
"Solidago altissima","L.","iPlant_TNRS","http://www.tropicos.org/Name/2701316","5389058"
"Solidago bicolor","L.","iPlant_TNRS","http://www.tropicos.org/Name/2701317","5388960"
"Solidago canadensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/2711073","5389029"
"Solidago chilensis","Meyen","iPlant_TNRS","http://www.tropicos.org/Name/2703256","5389072"
"Solidago microglossa","(DC.) Cabrera","iPlant_TNRS","http://www.tropicos.org/Name/2741585","5705523"
"Solidago gigantea","Aiton","iPlant_TNRS","http://www.tropicos.org/Name/2701324","5389017"
"Solidago graminifolia","(L.) Salisb.","iPlant_TNRS","http://www.tropicos.org/Name/2701325","5387035"
"Solidago cutleri","DC.","iPlant_TNRS","http://www.tropicos.org/Name/50085513","5388999"
"Solidago macrophylla","Banks ex Pursh","iPlant_TNRS","http://www.tropicos.org/Name/2703262","5388994"
"Solidago missouriensis","Nutt.","iPlant_TNRS","http://www.tropicos.org/Name/2701329","5389117"
"Solidago nemoralis","Aiton","iPlant_TNRS","http://www.tropicos.org/Name/2701332","5389028"
"Solidago odora","Aiton","iPlant_TNRS","http://www.tropicos.org/Name/2711108","5388923"
"Solidago rigida","L.","iPlant_TNRS","http://www.tropicos.org/Name/2703273","5389156"
"Solidago rugosa","Mill.","iPlant_TNRS","http://www.tropicos.org/Name/2703274","5388967"
"Solidago virgaurea","L.","iPlant_TNRS","http://www.tropicos.org/Name/2701339","6446462"
"Soliva anthemifolia","(Juss.) R. Br.","iPlant_TNRS","http://www.tropicos.org/Name/2703286","7505045"
"Soliva pterosperma","Ruiz & Pav.","iPlant_TNRS","http://www.tropicos.org/Name/2711138","3092691"
"Soliva sessilis","Ruiz & Pav.","iPlant_TNRS","http://www.tropicos.org/Name/2711138","3092691"
"Soliva stolonifera","(Brot.) Sweet","iPlant_TNRS","http://www.tropicos.org/Name/2716900","7954775"
"Sonchus arvensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/2718023","3105813"
"Sonchus uliginosus","(M. Bieb.) Nyman","iPlant_TNRS","http://www.tropicos.org/Name/2703290","6290429"
"Sonchus asper","(L.) Hill","iPlant_TNRS","http://www.tropicos.org/Name/2701342","3105782"
"Sonchus oleraceus","L.","iPlant_TNRS","http://www.tropicos.org/Name/2711967","8228544"
"Sonchus tenerrimus","L.","iPlant_TNRS","http://www.tropicos.org/Name/2701344","3105768"
"Sophora flavescens","Aiton","iPlant_TNRS","http://www.tropicos.org/Name/13032958","2959073"
"Sophora sericea","B.L. Turner","iPlant_TNRS","http://www.tropicos.org/Name/13006725","2958952"
"Sophora pachycarpa","Schrenk ex C.A. Mey.","iPlant_TNRS","http://www.tropicos.org/Name/13033001","2959051"
"Sophora secundiflora","(Ortega) Lag. ex DC.","iPlant_TNRS","http://www.tropicos.org/Name/13033015","2959000"
"Sorbus americana","Marshall","iPlant_TNRS","http://www.tropicos.org/Name/27801424","7779378"
"Sorbus aucuparia","L.","iPlant_TNRS","http://www.tropicos.org/Name/27800192","3012167"
"Sorghastrum nutans","(L.) Nash","iPlant_TNRS","http://www.tropicos.org/Name/25509975","2704414"
"Sorghum stipoideum","(Kunth) Nash","iPlant_TNRS","http://www.tropicos.org/Name/25509978","2704417"
"Sorghum almum","Parodi","iPlant_TNRS","http://www.tropicos.org/Name/25535196","2705188"
"Sorghum sudanense","(Nees ex Steud.) Millsp. & Chase","iPlant_TNRS","http://www.tropicos.org/Name/25539595","2705184"
"Sorghum arundinaceum","(Desv.) Stapf","iPlant_TNRS","http://www.tropicos.org/Name/25511509","4108497"
"Sorghum brevicarinatum","(Desv.) Stapf","iPlant_TNRS","http://www.tropicos.org/Name/25511509","4108497"
"Sorghum verticilliflorum","(Desv.) Stapf","iPlant_TNRS","http://www.tropicos.org/Name/25511509","4108497"
"Sorghum bicolor","(L.) Moench","iPlant_TNRS","http://www.tropicos.org/Name/25513454","2705181"
"Sorghum halepense","(L.) Pers.","iPlant_TNRS","http://www.tropicos.org/Name/25509981","2705185"
"Sorghum miliaceum","(L.) Pers.","iPlant_TNRS","http://www.tropicos.org/Name/25509981","2705185"
"Sorghum virgatum","(Hack.) Stapf","iPlant_TNRS","http://www.tropicos.org/Name/25509987","4105502"
"Sparaxis bulbifera","(L.) Ker Gawl.","iPlant_TNRS","http://www.tropicos.org/Name/16601385","2745788"
"Sparaxis grandiflora","(D. Delaroche) Ker Gawl.","iPlant_TNRS","http://www.tropicos.org/Name/16601389","2745809"
"Sparaxis pillansii","L. Bolus","iPlant_TNRS","http://www.tropicos.org/Name/16601399","2745782"
"Sparaxis tricolor","(Schneev.) Ker Gawl.","iPlant_TNRS","http://www.tropicos.org/Name/16601400","2745841"
"Sparganium americanum","Nutt.","iPlant_TNRS","http://www.tropicos.org/Name/29800008","2702311"
"Sparganium angustifolium","Michx.","iPlant_TNRS","http://www.tropicos.org/Name/29800001","2702361"
"Sparganium chlorocarpum","Rehmann","iPlant_TNRS","http://www.tropicos.org/Name/29800010","2702266"
"Sparganium erectum","L.","iPlant_TNRS","http://www.tropicos.org/Name/29800034","7679536"
"Sparganium eurycarpum","Engelm.","iPlant_TNRS","http://www.tropicos.org/Name/29800004","2702394"
"Sparganium fluctuans","(Morong) B.L. Rob.","iPlant_TNRS","http://www.tropicos.org/Name/29800013","2702393"
"Spartina alterniflora","Loisel.","iPlant_TNRS","http://www.tropicos.org/Name/25512520","5290035"
"Spartina anglica","C.E. Hubb.","iPlant_TNRS","http://www.tropicos.org/Name/25546388","5290029"
"Spartina bakeri","Merr.","iPlant_TNRS","http://www.tropicos.org/Name/25512523","5290039"
"Spartina cynosuroides","(L.) Roth","iPlant_TNRS","http://www.tropicos.org/Name/25512525","5290042"
"Spartina densiflora","Brongn.","iPlant_TNRS","http://www.tropicos.org/Name/25516656","5290041"
"Spartina maritima","(Curtis) Fernald","iPlant_TNRS","http://www.tropicos.org/Name/25515236","5290044"
"Spartina patens","(Aiton) Muhl.","iPlant_TNRS","http://www.tropicos.org/Name/25512527","5290026"
"Spartium junceum","L.","iPlant_TNRS","http://www.tropicos.org/Name/13033107","5355395"
"Spathodea campanulata","P. Beauv.","iPlant_TNRS","http://www.tropicos.org/Name/3700582","3172574"
"Spergula arvensis","L.","iPlant_TNRS","http://www.tropicos.org/Name/6300264","3085810"
"Spergularia levis","(Cambess.) D. Dietr.","iPlant_TNRS","http://www.tropicos.org/Name/6303545","7540729"
"Spergula pentandra","L.","iPlant_TNRS","http://www.tropicos.org/Name/6301075","3085814"
"Spergularia bocconi","(Scheele) Graebn.","iPlant_TNRS","http://www.tropicos.org/Name/6301285","7602541"
"Spergularia diandra","(Guss.) Heldr.","iPlant_TNRS","http://www.tropicos.org/Name/50097605","8383159"
"Spergularia marina","(L.) Besser","iPlant_TNRS","http://www.tropicos.org/Name/100350499","7736551"
"Spergularia media","(L.) C. Presl","iPlant_TNRS","http://www.tropicos.org/Name/6301082","7570897"
"Spergularia rubra","(L.) J. Presl & C. Presl","iPlant_TNRS","http://www.tropicos.org/Name/6300268","3085633"
"Spergularia segetalis","G. Don fil.","iPlant_TNRS","http://www.tropicos.org/Name/6303203","3811644"
"Borreria alata","Aubl.","iPlant_TNRS","http://www.tropicos.org/Name/27904352","2918871"
"Spermacoce articularis","L. f.","iPlant_TNRS","http://www.tropicos.org/Name/27912833","2918203"
"Borreria repens","(L.O. Williams) C.D. Adams","iPlant_TNRS","http://www.tropicos.org/Name/27912235","2918060"
"Spermacoce mauritiana","(L.O. Williams) C.D. Adams","iPlant_TNRS","http://www.tropicos.org/Name/27912235","2918060"
"Borreria princeae","(K. Schum.) Verdc.","iPlant_TNRS","http://www.tropicos.org/Name/27909002","2918765"
"Spermacoce assurgens","Lam.","iPlant_TNRS","http://www.tropicos.org/Name/50164228","2918667"
"Borreria laevis","L.","iPlant_TNRS","http://www.tropicos.org/Name/27903074","2918843"
"Spermacoce laevis","L.","iPlant_TNRS","http://www.tropicos.org/Name/27903074","2918843"
"Borreria verticillata","L.","iPlant_TNRS","http://www.tropicos.org/Name/27904520","2918574"
"Sphaeranthus africanus","L.","iPlant_TNRS","http://www.tropicos.org/Name/2703804","7729020"
"Sphaeranthus bullatus","Mattf.","iPlant_TNRS","http://www.tropicos.org/Name/50075954","3094712"
"Sphaeranthus indicus","L.","iPlant_TNRS","http://www.tropicos.org/Name/2701345","8302135"
"Sphaerophysa salsula","(Pall.) DC.","iPlant_TNRS","http://www.tropicos.org/Name/13048653","5353525"
"Swainsona salsula","(Pall.) DC.","iPlant_TNRS","http://www.tropicos.org/Name/13048653","5353525"
"Cyathea cooperi","(F. Muell.) R.M. Tryon","iPlant_TNRS","http://www.tropicos.org/Name/50111218","5274893"
"Sphaeropteris cooperi","(F. Muell.) R.M. Tryon","iPlant_TNRS","http://www.tropicos.org/Name/50111218","5274893"
"Sphaerostephanos unitus","(L.) Holttum","iPlant_TNRS","http://www.tropicos.org/Name/26610181","7321110"
"Wedelia trilobata","(L.) Pruski","iPlant_TNRS","http://www.tropicos.org/Name/2743714","3116842"
"Sphenoclea zeylanica","Gaertn.","iPlant_TNRS","http://www.tropicos.org/Name/5501778","3158672"
"Sphenopus divaricatus","(Gouan) Rchb.","iPlant_TNRS","http://www.tropicos.org/Name/25515346","4153196"
"Spigelia anthelmia","L.","iPlant_TNRS","http://www.tropicos.org/Name/19000528","5414391"
"Spiloxene capensis","Garside","iPlant_TNRS","http://www.tropicos.org/Name/1201190","2852713"
"Spinacia oleracea","L.","iPlant_TNRS","http://www.tropicos.org/Name/7200278","3083647"
"Spinifex sericeus","R. Br.","iPlant_TNRS","http://www.tropicos.org/Name/25527996","4153008"
"Spiraea alba","Du Roi","iPlant_TNRS","http://www.tropicos.org/Name/27800207","7787813"
"Spiraea cantoniensis","Lour.","iPlant_TNRS","http://www.tropicos.org/Name/27802468","3026906"
"Spiraea douglasii","Hook.","iPlant_TNRS","http://www.tropicos.org/Name/27801438","3027159"
"Spiraea japonica","L. f.","iPlant_TNRS","http://www.tropicos.org/Name/27801441","8170635"
"Spiraea latifolia","(Aiton) Borkh.","iPlant_TNRS","http://www.tropicos.org/Name/27801443","6368656"
"Spiraea prunifolia","Siebold & Zucc.","iPlant_TNRS","http://www.tropicos.org/Name/27801445","3026408"
"Spiraea tomentosa","L.","iPlant_TNRS","http://www.tropicos.org/Name/27801451","3026819"
"Spiranthes sinensis","(Pers.) Ames","iPlant_TNRS","http://www.tropicos.org/Name/23501032","2805433"
